ID,Country,Carrier,TrafficType,ClickDate,Device,Browser,OS,RefererUrl,UserIp,ConversionStatus,ConversionDate,ConversionPayOut,publisherId,subPublisherId,advertiserCampaignId,Fraud
13840,IN,121.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,49.35.13.28,False,,0.0,1101,,11991.0,0.0
13841,IN,121.0,A,2017-08-21 00:02:39,Lenovo,46.0.2490.76,Android,,47.9.212.58,False,,0.0,619,,11991.0,0.0
13842,BD,44.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,119.30.39.205,False,,0.0,537,,11477.0,0.0
13843,IN,3.0,M,2017-08-21 00:02:39,Karbonn,chrome,Android,d.billyaffcontent.com,101.222.245.92,False,,0.0,1138,,7891.0,0.0
13844,TH,20.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,49.230.20.132,False,,0.0,1229,,7510.0,0.0
13845,IN,121.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,47.11.13.98,False,,0.0,1203,,5368.0,0.0
13846,BD,44.0,A,2017-08-21 00:02:39,Cubot,android_webkit,Android,,119.30.45.157,False,,0.0,520,,4901.0,0.0
13847,BO,975.0,A,2017-08-21 00:02:39,Alcatel,chrome,Android,track.o7go.com,181.188.177.35,False,,0.0,1059,,5893.0,0.0
13848,EG,26.0,A,2017-08-21 00:02:39,Samsung,android_webkit,Android,,197.133.216.208,False,,0.0,35,,7510.0,0.0
13849,BD,-1.0,M,2017-08-21 00:02:39,Alcatel,chrome,Android,,103.63.158.37,False,,0.0,1140,,7292.0,0.0
13850,IN,121.0,M,2017-08-21 00:02:39,Generic,android_webkit,Android,bldtrax.com,47.8.13.212,False,,0.0,38,,7515.0,0.0
13851,ZA,48.0,,2017-08-21 00:02:39,Alcatel,chrome,Android,,41.13.176.170,False,,0.0,646,,1368.0,0.0
13852,BD,125.0,A,2017-08-21 00:02:39,Symphony,android_webkit,Android,,103.242.21.240,False,,0.0,537,,7292.0,0.0
13853,BD,44.0,A,2017-08-21 00:02:39,Lenovo,android_webkit,Android,,119.30.32.49,False,,0.0,537,,11477.0,0.0
13854,BD,-1.0,M,2017-08-21 00:02:39,Samsung,chromium,Android,track.brucelead.com,103.72.79.7,False,,0.0,1140,,7292.0,0.0
13855,TH,20.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,49.230.214.185,False,,0.0,454,,7510.0,0.0
13856,IN,4.0,A,2017-08-21 00:02:39,Intex,chrome,Android,,106.66.112.240,False,,0.0,454,,10128.0,0.0
13857,TH,25.0,A,2017-08-21 00:02:39,Lenovo,46.0.2490.76,Android,,223.24.125.18,False,,0.0,242,,7510.0,0.0
13858,IN,4.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,106.79.227.253,False,,0.0,242,,14807.0,0.0
13859,ID,74.0,,2017-08-21 00:02:39,Generic,android_webkit,Android,adspaces.ero-advertising.com,114.124.143.207,False,,0.0,264,,4128.0,0.0
13860,KR,-1.0,A,2017-08-21 00:02:39,Samsung,android_webkit,Android,http://www.flyrlk.com/retarget?k=pub6a7088a0572043fe80ecefe27d8403fd,175.225.41.2,False,,0.0,413,,11830.0,0.0
13861,DE,-1.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,overtraff.com,92.74.5.174,False,,0.0,282,,3312.0,0.0
13862,ID,46.0,M,2017-08-21 00:02:39,Vivo,chrome,Android,,112.215.151.84,False,,0.0,55,,2025.0,0.0
13863,MY,53.0,M,2017-08-21 00:02:39,Samsung,chrome,Android,,123.136.107.163,False,,0.0,1203,,10227.0,0.0
13864,VE,-1.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,obeyter.com,190.37.69.127,False,,0.0,27,,3312.0,0.0
13865,US,-1.0,A,2017-08-21 00:02:39,Generic,uc,Android,lighteningtrax.com,8.37.233.54,False,,0.0,30679,,3312.0,0.0
13866,IN,5.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,101.60.47.99,False,,0.0,282,,16216.0,0.0
13867,IN,4.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,49.15.201.7,False,,0.0,1077,,16021.0,0.0
13868,IN,5.0,A,2017-08-21 00:02:39,Samsung,chrome,Android,,101.61.210.30,False,,0.0,302,83187,16216.0,0.0
13869,IN,3.0,A,2017-08-21 00:02:39,Samsung,android_webkit,Android,,101.222.246.51,False,,0.0,437,,13449.0,0.0
13870,BD,-1.0,,2017-08-21 00:02:39,Generic,android_webkit,Android,,103.14.27.150,False,,0.0,1306,,2025.0,0.0
13871,BD,45.0,M,2017-08-21 00:02:39,Symphony,chrome,Android,synctraff.com,103.67.157.32,False,,0.0,282,,4129.0,0.0
13872,IN,3.0,A,2017-08-21 00:02:39,HTC,chrome,Android,,101.211.218.7,False,,0.0,437,,15535.0,0.0
13873,BD,125.0,M,2017-08-21 00:02:39,Generic,android_webkit,Android,,202.134.11.150,False,,0.0,1306,,10228.0,0.0
13874,IN,1.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,223.230.131.76,False,,0.0,27,,8582.0,0.0
13875,IN,2.0,A,2017-08-21 00:02:39,Samsung,chrome,Android,,112.79.150.148,False,,0.0,35,,7893.0,0.0
13876,EG,26.0,,2017-08-21 00:02:39,Samsung,android_webkit,Android,koolmedia.info,196.149.124.211,False,,0.0,1041,,1643.0,0.0
13877,IN,121.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,47.11.3.210,False,,0.0,1101,,11991.0,0.0
13878,BO,984.0,M,2017-08-21 00:02:39,Samsung,chrome,Android,obeyter.com,181.115.128.189,False,,0.0,27,,4129.0,0.0
13879,TH,-1.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,125.25.31.161,False,,0.0,1203,,5893.0,0.0
13880,IN,2.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,supertraff.com,42.109.8.199,False,,0.0,282,,15751.0,0.0
13881,IN,2.0,A,2017-08-21 00:02:39,Samsung,android_webkit,Android,,112.79.154.90,False,,0.0,242,,7893.0,0.0
13882,IN,4.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,106.76.20.130,False,,0.0,1074,,16021.0,0.0
13883,AE,24.0,M,2017-08-21 00:02:39,Lenovo,chrome,Android,,31.218.130.123,False,,0.0,55,,7510.0,0.0
13884,PY,-1.0,A,2017-08-21 00:02:39,Bmobile,chrome,Android,global.mobtraff.site,181.124.113.8,False,,0.0,282,,5893.0,0.0
13885,MX,-1.0,,2017-08-21 00:02:39,Sony,chrome,Android,,201.130.60.103,False,,0.0,411,,5893.0,0.0
13886,IN,2.0,A,2017-08-21 00:02:39,Samsung,chrome,Android,,42.110.152.199,False,,0.0,55,,8131.0,0.0
13887,ZA,48.0,,2017-08-21 00:02:39,Generic,android_webkit,Android,162.243.200.63,41.13.216.207,False,,0.0,646,,4129.0,0.0
13888,IN,2.0,A,2017-08-21 00:02:39,Intex,chrome,Android,,42.106.112.187,False,,0.0,301,,7893.0,0.0
13889,AE,-1.0,M,2017-08-21 00:02:39,Samsung,chrome,Android,,2.49.11.155,False,,0.0,1306,,2024.0,0.0
13890,IN,4.0,A,2017-08-21 00:02:39,Generic,uc,Android,107.170.154.51,106.67.72.226,False,,0.0,3214,,16799.0,0.0
13891,IN,2.0,A,2017-08-21 00:02:39,Motorola,chrome,Android,billionstarads.com,42.111.20.254,False,,0.0,203,,6555.0,0.0
13892,IN,4.0,A,2017-08-21 00:02:39,Gionee,46.0.2490.76,Android,,106.76.81.92,False,,0.0,209,,14807.0,0.0
13893,TH,27.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,1.47.43.5,False,,0.0,454,,7510.0,0.0
13894,ID,47.0,A,2017-08-21 00:02:39,Evercoss,chrome,Android,premiumtraff.com,120.188.35.220,False,,0.0,282,,735.0,0.0
13895,BR,217.0,A,2017-08-21 00:02:39,Generic,android_webkit,Android,,179.248.229.13,False,,0.0,216,,5893.0,0.0
13896,IN,1.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,223.231.38.245,False,,0.0,27,,15718.0,0.0
13897,IN,2.0,A,2017-08-21 00:02:40,Samsung,chrome,Android,,42.106.52.103,False,,0.0,35,,7893.0,0.0
13898,DZ,337.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,www.isohnut.com,154.121.4.205,False,,0.0,413,,3312.0,0.0
13899,BD,-1.0,M,2017-08-21 00:02:40,Generic,chrome,Android,track.brucelead.com,202.88.43.134,False,,0.0,1140,,7292.0,0.0
13900,TH,20.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,182.232.228.32,False,,0.0,520,,7510.0,0.0
13901,BD,-1.0,,2017-08-21 00:02:40,Generic,android_webkit,Android,,113.21.228.226,False,,0.0,1306,,2025.0,0.0
13902,TH,-1.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,115.87.214.20,False,,0.0,520,,7510.0,0.0
13903,IN,4.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,106.76.49.92,False,,0.0,437,,10128.0,0.0
13904,BD,-1.0,M,2017-08-21 00:02:40,Symphony,chrome,Android,,144.48.108.242,False,,0.0,1203,,2024.0,0.0
13905,ID,74.0,M,2017-08-21 00:02:40,Xiaomi,chrome,Android,,114.124.140.50,False,,0.0,1203,,5520.0,0.0
13906,IN,2.0,A,2017-08-21 00:02:40,Xolo,chrome,Android,,42.110.162.234,False,,0.0,209,,7893.0,0.0
13907,MX,-1.0,M,2017-08-21 00:02:40,Zonda,chrome,Android,,187.160.37.197,False,,0.0,1203,,3312.0,0.0
13908,TH,27.0,A,2017-08-21 00:02:40,ZTE,chrome,Android,www.ainans.com,1.47.136.104,False,,0.0,646,,7510.0,0.0
13909,AR,159.0,M,2017-08-21 00:02:40,Alcatel,chrome,Android,koolmedia.info,170.51.88.3,False,,0.0,1193,,1368.0,0.0
13910,BD,-1.0,M,2017-08-21 00:02:40,Samsung,chrome,Android,,113.11.67.98,False,,0.0,1306,,4901.0,0.0
13911,IN,2.0,A,2017-08-21 00:02:40,Samsung,chrome,Android,,42.111.136.65,False,,0.0,1140,,5711.0,0.0
13912,ID,-1.0,A,2017-08-21 00:02:40,UCWeb,uc,,,112.215.244.118,False,,0.0,1017,,12833.0,0.0
13913,IN,1.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,106.193.167.251,False,,0.0,209,,815.0,0.0
13914,IN,121.0,M,2017-08-21 00:02:40,Generic,android_webkit,Android,bldtrax.com,47.29.64.133,False,,0.0,38,,1232.0,0.0
13915,MX,50.0,M,2017-08-21 00:02:40,Generic,46.0.2490.76,Android,,200.68.137.228,False,,0.0,55,,7292.0,0.0
13916,BD,125.0,M,2017-08-21 00:02:40,Generic,android_webkit,Android,,202.134.11.133,False,,0.0,1306,,4901.0,0.0
13917,ID,-1.0,M,2017-08-21 00:02:40,Samsung,android_webkit,Android,,223.255.230.234,False,,0.0,55,,6113.0,0.0
13918,IN,1.0,A,2017-08-21 00:02:40,Generic,46.0.2490.76,Android,,223.230.148.159,False,,0.0,209,,8582.0,0.0
13919,RU,-1.0,A,2017-08-21 00:02:40,Alcatel,chrome,Android,,95.37.120.237,False,,0.0,301,,11829.0,0.0
13920,IN,3.0,A,2017-08-21 00:02:40,Lenovo,chrome,Android,,101.222.168.6,False,,0.0,437,,15535.0,0.0
13921,IN,1.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,223.237.175.33,False,,0.0,264,,815.0,0.0
13922,IN,1.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,223.230.131.76,False,,0.0,209,,4988.0,0.0
13923,TH,27.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,1.46.37.81,False,,0.0,454,,11829.0,0.0
13924,IN,2.0,M,2017-08-21 00:02:40,Xiaomi,android_webkit,Android,,112.79.151.90,False,,0.0,437,,12230.0,0.0
13925,BD,125.0,,2017-08-21 00:02:40,Generic,android_webkit,Android,,202.134.13.134,False,,0.0,1306,,2025.0,0.0
13926,IN,3.0,M,2017-08-21 00:02:40,XTOUCH,android_webkit,Android,,101.222.169.198,False,,0.0,9229,,15345.0,0.0
13927,BD,-1.0,A,2017-08-21 00:02:40,Symphony,chrome,Android,,103.85.156.77,False,,0.0,537,,4904.0,0.0
13928,RU,703.0,A,2017-08-21 00:02:40,Alcatel,chrome,Android,,85.26.232.33,False,,0.0,301,,11829.0,0.0
13929,IN,2.0,A,2017-08-21 00:02:40,Samsung,chrome,Android,track.brucelead.com,42.106.101.192,False,,0.0,1140,,12402.0,0.0
13930,TH,27.0,A,2017-08-21 00:02:40,Generic,46.0.2490.76,Android,lrffq.redirectvoluum.com,1.47.36.183,False,,0.0,264,,7510.0,0.0
13931,KW,-1.0,M,2017-08-21 00:02:40,Lenovo,chrome,Android,,188.70.32.53,False,,0.0,1203,,10228.0,0.0
13932,KW,-1.0,M,2017-08-21 00:02:40,Alcatel,chrome,Android,,178.61.128.238,False,,0.0,1203,,10228.0,0.0
13933,BD,-1.0,M,2017-08-21 00:02:40,Symphony,chrome,Android,,103.62.141.34,False,,0.0,1140,,7292.0,0.0
13934,BD,-1.0,M,2017-08-21 00:02:40,Generic,android_webkit,Android,track.brucelead.com,103.242.219.97,False,,0.0,1140,,7292.0,0.0
13935,NG,56.0,M,2017-08-21 00:02:40,Generic,android_webkit,Android,,197.210.227.181,False,,0.0,1306,,4904.0,0.0
13936,EC,339.0,M,2017-08-21 00:02:40,Generic,android_webkit,Android,,190.63.150.190,False,,0.0,1147,,16126.0,0.0
13937,TH,20.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,182.232.24.61,False,,0.0,454,,7510.0,0.0
13938,FR,-1.0,M,2017-08-21 00:02:40,Alcatel,chrome,Android,,163.172.147.144,False,,0.0,1306,,12686.0,0.0
13939,BD,-1.0,A,2017-08-21 00:02:40,Huawei,android_webkit,Android,http://cpxbid.afftrack.com/click?aid=78&linkid=T3292&s1=sji467ikp2h5&s2=23982_27810,59.152.99.41,False,,0.0,242,,11477.0,0.0
13940,KR,-1.0,M,2017-08-21 00:02:40,Samsung,android_webkit,Android,,222.234.9.38,False,,0.0,1203,,10228.0,0.0
13941,IN,4.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,49.15.189.167,False,,0.0,537,,16021.0,0.0
13942,ID,74.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,114.125.21.106,False,,0.0,16806,,3312.0,0.0
13943,EC,339.0,M,2017-08-21 00:02:40,Sony,chrome,Android,,190.63.150.68,False,,0.0,1147,,16126.0,0.0
13944,BD,44.0,M,2017-08-21 00:02:40,Samsung,android_webkit,Android,,119.30.45.8,False,,0.0,1306,,12345.0,0.0
13945,ES,-1.0,A,2017-08-21 00:02:40,Samsung,chrome,Android,http://adztracking.com/tracker/?smartlink=2&aff_id=36&subid=6977323b131781bd5ebe3db319f7ecd2&subid1=3137&subid2=Adzmedia&subid3=921&lite_escape=0&ack=8,2.139.155.94,False,,0.0,1033,,1368.0,0.0
13946,TH,-1.0,A,2017-08-21 00:02:40,true,chrome,Android,,125.25.210.240,False,,0.0,619,,7510.0,0.0
13947,BO,975.0,M,2017-08-21 00:02:40,Samsung,chrome,Android,,181.114.102.51,False,,0.0,27,,735.0,0.0
13948,IN,121.0,A,2017-08-21 00:02:40,Generic,46.0.2490.76,Android,,47.29.69.226,False,,0.0,454,,3312.0,0.0
13949,NG,43.0,M,2017-08-21 00:02:40,Samsung,chrome,Android,,105.112.45.54,False,,0.0,1306,,4904.0,0.0
13950,RU,-1.0,A,2017-08-21 00:02:40,Alcatel,chrome,Android,,91.77.206.219,False,,0.0,520,,3312.0,0.0
13951,IN,5.0,A,2017-08-21 00:02:40,Intex,chrome,Android,,101.61.224.63,False,,0.0,302,83187,16216.0,0.0
13952,TH,27.0,A,2017-08-21 00:02:40,ZTE,chrome,Android,,1.47.14.21,False,,0.0,454,,7510.0,0.0
13953,PH,-1.0,M,2017-08-21 00:02:40,myPhone,chrome,Android,ilvicer.com,110.54.221.191,False,,0.0,27,,736.0,0.0
13954,BD,45.0,,2017-08-21 00:02:40,Cubot,android_webkit,Android,,116.58.202.45,False,,0.0,1306,,10227.0,0.0
13955,BD,45.0,M,2017-08-21 00:02:40,Cubot,android_webkit,Android,,43.245.122.37,False,,0.0,1306,,10228.0,0.0
13956,MX,50.0,A,2017-08-21 00:02:40,Zonda,chrome,Android,,201.144.87.38,False,,0.0,242,,7510.0,0.0
13957,DZ,336.0,M,2017-08-21 00:02:40,Alcatel,chrome,Android,net.madgicomedia.club,129.45.72.110,False,,0.0,1147,,4904.0,0.0
13958,IN,1.0,A,2017-08-21 00:02:40,Intex,chrome,Android,,110.224.33.194,False,,0.0,437,,16060.0,0.0
13959,MX,-1.0,A,2017-08-21 00:02:40,Alcatel,chrome,Android,,177.224.235.158,False,,0.0,454,,7510.0,0.0
13960,IN,4.0,,2017-08-21 00:02:40,Generic,android_webkit,Android,,106.79.225.76,False,,0.0,1227,,14807.0,0.0
13961,IN,1.0,A,2017-08-21 00:02:40,Micromax,chrome,Android,,27.59.88.105,False,,0.0,619,,14544.0,0.0
13962,TH,20.0,A,2017-08-21 00:02:40,Lenovo,46.0.2490.76,Android,,182.232.168.103,False,,0.0,605,,7510.0,0.0
13963,ID,47.0,,2017-08-21 00:02:40,Generic,android_webkit,Android,,120.188.65.87,False,,0.0,1306,,12686.0,0.0
13964,ID,74.0,,2017-08-21 00:02:40,Generic,android_webkit,Android,,114.124.140.73,False,,0.0,1382,,4128.0,0.0
13965,IN,1.0,A,2017-08-21 00:02:40,Google,chrome,Android,koolmedia.info,106.193.149.237,False,,0.0,1281,,8582.0,0.0
13966,TH,20.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,49.230.206.230,False,,0.0,454,,7510.0,0.0
13967,TH,27.0,A,2017-08-21 00:02:40,ZTE,chrome,Android,,1.46.41.177,False,,0.0,242,,7510.0,0.0
13968,BG,194.0,A,2017-08-21 00:02:40,Samsung,chrome,Android,,212.5.158.72,False,,0.0,1203,,7618.0,0.0
13969,IN,2.0,,2017-08-21 00:02:40,Samsung,chrome,Android,koolmedia.info,42.111.89.231,False,,0.0,1041,,5711.0,0.0
13970,TH,25.0,A,2017-08-21 00:02:40,Generic,chrome,Android,,223.24.163.235,False,,0.0,282,,7510.0,0.0
13971,BD,-1.0,,2017-08-21 00:02:40,Generic,android_webkit,Android,,103.91.129.28,False,,0.0,1306,,2025.0,0.0
13972,BD,-1.0,M,2017-08-21 00:02:40,Generic,android_webkit,Android,bldtrax.com,27.131.15.251,False,,0.0,1140,,7292.0,0.0
13973,CO,-1.0,A,2017-08-21 00:02:40,Generic,android_webkit,Android,,186.82.142.83,False,,0.0,55,,5893.0,0.0
13974,UG,41.0,M,2017-08-21 00:02:40,Generic,android_webkit,Android,lovel3money.com,197.239.35.15,False,,0.0,29,,1643.0,0.0
13975,BD,-1.0,,2017-08-21 00:02:40,Jintian,chrome,Android,,123.108.244.52,False,,0.0,1306,,2025.0,0.0
13976,GT,430.0,M,2017-08-21 00:02:40,Sky Devices,chrome,Android,d.billyaffcontent.com,190.106.196.65,False,,0.0,1138,,4901.0,0.0
13977,IN,3.0,M,2017-08-21 00:02:40,Karbonn,chrome,Android,,101.222.250.118,False,,0.0,282,,15345.0,0.0
13978,IN,3.0,A,2017-08-21 00:02:40,Generic,chrome,Android,,101.211.176.98,False,,0.0,437,,15345.0,0.0
13979,IN,-1.0,M,2017-08-21 00:02:40,Intex,chrome,Android,,101.57.243.12,False,,0.0,55,,4129.0,0.0
13980,EC,339.0,M,2017-08-21 00:02:40,Generic,android_webkit,Android,,190.63.119.5,False,,0.0,1147,,16126.0,0.0
13981,TH,-1.0,A,2017-08-21 00:02:40,AIS,chrome,Android,,49.228.97.182,False,,0.0,520,,7510.0,0.0
13982,IN,4.0,A,2017-08-21 00:02:41,Micromax,android_webkit,Android,162.243.254.216,27.97.125.79,False,,0.0,5623,,10128.0,0.0
13983,BR,217.0,M,2017-08-21 00:02:41,Alcatel,46.0.2490.76,Android,,191.226.155.232,False,,0.0,1203,,1232.0,0.0
13984,IN,-1.0,M,2017-08-21 00:02:41,Generic,android_webkit,Android,,47.9.182.44,False,,0.0,55,,4129.0,0.0
13985,BD,125.0,,2017-08-21 00:02:41,Generic,android_webkit,Android,,202.134.13.130,False,,0.0,1306,,10227.0,0.0
13986,TH,27.0,A,2017-08-21 00:02:41,iZoom,chrome,Android,mp-tracker.com,1.46.128.251,False,,0.0,646,,7510.0,0.0
13987,BD,45.0,M,2017-08-21 00:02:41,Generic,android_webkit,Android,,43.245.121.134,False,,0.0,282,,4129.0,0.0
13988,BD,45.0,A,2017-08-21 00:02:41,Samsung,android_webkit,Android,yuqazate.com,43.245.123.25,False,,0.0,1052,,7292.0,0.0
13989,TH,20.0,M,2017-08-21 00:02:41,Generic,chrome,Android,,49.230.236.114,False,,0.0,1160,,9176.0,0.0
13990,IN,2.0,A,2017-08-21 00:02:41,Samsung,chrome,Android,,42.111.173.210,False,,0.0,657,,6555.0,0.0
13991,TH,20.0,A,2017-08-21 00:02:41,Lava,chrome,Android,,182.232.129.251,False,,0.0,264,,7510.0,0.0
13992,BR,218.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,unicorbott.com,177.79.60.169,False,,0.0,27,,1643.0,0.0
13993,BD,44.0,A,2017-08-21 00:02:41,HTC,chrome,Android,,119.30.39.183,False,,0.0,520,,4901.0,0.0
13994,BO,975.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,spxtraff.com,181.114.125.116,False,,0.0,19865,,3312.0,0.0
13995,IN,2.0,A,2017-08-21 00:02:41,Samsung,chrome,Android,162.243.254.216,42.106.6.107,False,,0.0,31012,,5711.0,0.0
13996,IN,121.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,49.34.136.238,False,,0.0,242,,11991.0,0.0
13997,BD,44.0,A,2017-08-21 00:02:41,Cubot,android_webkit,Android,,119.30.35.136,False,,0.0,520,,4901.0,0.0
13998,NG,43.0,M,2017-08-21 00:02:41,Generic,android_webkit,Android,,105.112.24.56,False,,0.0,1203,,4904.0,0.0
13999,TH,27.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,1.47.206.96,False,,0.0,55,,10228.0,0.0
14000,BD,45.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,43.245.120.244,False,,0.0,454,,9176.0,0.0
14001,RU,699.0,A,2017-08-21 00:02:41,Alcatel,chrome,Android,,83.220.239.251,False,,0.0,216,,4129.0,0.0
14002,BG,-1.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,94.236.253.208,False,,0.0,1203,,2024.0,0.0
14003,ID,47.0,,2017-08-21 00:02:41,Generic,android_webkit,Android,,120.188.94.195,False,,0.0,1306,,2024.0,0.0
14004,IN,121.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,47.247.14.89,False,,0.0,1101,,11991.0,0.0
14005,MX,-1.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,201.130.60.21,False,,0.0,619,,2024.0,0.0
14006,PH,-1.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,49.146.33.157,False,,0.0,242,,735.0,0.0
14007,IN,1.0,,2017-08-21 00:02:41,Generic,android_webkit,Android,obeyter.com,106.223.151.153,False,,0.0,1433,,9662.0,0.0
14008,RU,-1.0,A,2017-08-21 00:02:41,Alcatel,chrome,Android,,85.113.214.111,False,,0.0,55,,3312.0,0.0
14009,IN,1.0,,2017-08-21 00:02:41,Samsung,android_webkit,Android,bestforexplmdb.com,223.237.153.57,False,,0.0,1348,,9662.0,0.0
14010,US,-1.0,A,2017-08-21 00:02:41,Generic,uc,Android,lighteningtrax.com,8.37.233.54,False,,0.0,30679,,3312.0,0.0
14011,TH,-1.0,A,2017-08-21 00:02:41,Tiger,chrome,Android,,58.8.171.54,False,,0.0,1203,,10227.0,0.0
14012,GT,430.0,M,2017-08-21 00:02:41,Bmobile,chrome,Android,,190.106.195.109,False,,0.0,1193,,4901.0,0.0
14013,IN,1.0,M,2017-08-21 00:02:41,Generic,android_webkit,Android,,106.193.138.218,False,,0.0,540,,815.0,0.0
14014,FR,-1.0,M,2017-08-21 00:02:41,Huawei,chrome,Android,,163.172.70.50,False,,0.0,1203,,10228.0,0.0
14015,BD,-1.0,,2017-08-21 00:02:41,Symphony,chrome,Android,,103.58.74.242,False,,0.0,1306,,10227.0,0.0
14016,IN,1.0,,2017-08-21 00:02:41,Lenovo,46.0.2490.76,Android,obeyter.com,27.59.124.130,False,,0.0,1433,,6554.0,0.0
14017,IN,4.0,M,2017-08-21 00:02:41,Xiaomi,chrome,Android,,106.66.181.94,False,,0.0,301,,10128.0,0.0
14018,PT,677.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,89.214.80.31,False,,0.0,1203,,2024.0,0.0
14019,ID,46.0,,2017-08-21 00:02:41,Generic,46.0.2490.76,Android,,112.215.173.251,False,,0.0,1306,,2024.0,0.0
14020,TH,20.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,49.230.22.79,False,,0.0,520,,3313.0,0.0
14021,IN,121.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,47.29.37.178,False,,0.0,540,,11991.0,0.0
14022,GR,-1.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,85.74.118.221,False,,0.0,55,,3312.0,0.0
14023,NG,43.0,M,2017-08-21 00:02:41,Tecno,chrome,Android,,105.112.11.191,False,,0.0,1306,,4904.0,0.0
14024,FR,375.0,M,2017-08-21 00:02:41,Samsung,chrome,Android,,92.184.100.139,False,,0.0,1203,,7618.0,0.0
14025,ID,47.0,A,2017-08-21 00:02:41,Apple,iphone,iOS,,114.4.83.147,False,,0.0,1224,,735.0,0.0
14026,ID,-1.0,M,2017-08-21 00:02:41,Advan,chrome,Android,,36.72.17.65,False,,0.0,1306,,10227.0,0.0
14027,IN,1.0,,2017-08-21 00:02:41,Generic,uc,Android,tr4ck1ng.com,106.209.198.228,False,,0.0,1433,,5893.0,0.0
14028,IN,1.0,,2017-08-21 00:02:41,Google,chrome,Android,,106.203.157.114,False,,0.0,1433,,7820.0,0.0
14029,IN,121.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,47.29.1.51,False,,0.0,619,,11991.0,0.0
14030,IN,121.0,A,2017-08-21 00:02:41,Huawei,chrome,Android,,157.48.11.205,False,,0.0,619,,11991.0,0.0
14031,IN,4.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,27.97.226.60,False,,0.0,537,,14807.0,0.0
14032,RU,712.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,176.59.195.46,False,,0.0,242,,11338.0,0.0
14033,ID,74.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,monetizer.offers-lion.com,114.124.146.4,False,,0.0,1017,,735.0,0.0
14034,ZM,-1.0,M,2017-08-21 00:02:41,Generic,android_webkit,Android,,45.212.212.223,False,,0.0,242,,7791.0,0.0
14035,ID,74.0,,2017-08-21 00:02:41,Generic,android_webkit,Android,,114.125.197.125,False,,0.0,1382,,4128.0,0.0
14036,IN,-1.0,M,2017-08-21 00:02:41,Samsung,chrome,Android,,106.66.247.163,False,,0.0,55,,4129.0,0.0
14037,TH,20.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,49.230.220.24,False,,0.0,454,,7510.0,0.0
14038,RU,699.0,A,2017-08-21 00:02:41,Generic,android_webkit,Android,,217.118.78.107,False,,0.0,520,,1368.0,0.0
14039,BD,-1.0,,2017-08-21 00:02:41,Symphony,chrome,Android,,59.152.103.150,False,,0.0,1306,,10227.0,0.0
14040,TH,-1.0,A,2017-08-21 00:02:41,true,chrome,Android,,183.89.247.218,False,,0.0,520,,5893.0,0.0
